TABLE,Region NewtonInexato_SL_128,Group 1 Metric,FLOPS_DP,9
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0127,
Runtime unhalted [s],0.0165,
Clock [MHz],3890.4916,
CPI,0.4576,
DP [MFLOP/s],6689.4711,
AVX DP [MFLOP/s],6379.7329,
Packed [MUOPS/s],1620.6580,
Scalar [MUOPS/s],258.2887,
Vectorization ratio,86.2535,
